Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting),Observation Frequency
"Italy","NET.IT116A","MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.","IT0934A","Via Mustilli","SPO.IT0934A_6001_BETA_2016-10-05_21:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","16.392","ug/m3","84.06","1","Traffic","Urban","14.7894","41.1315","159.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT0934A_6001_BETA_2016-10-05_21_00_00.parquet","hour"
"Italy","NET.IT109A","Rete di Rilevamento della Qualit� dell'Aria della Provincia di Cremona","IT0840A","SORESINA","SPO.IT0840A_6001_BETA_2010-10-13_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","26.693","ug/m3","93.70","1","Traffic","Suburban","9.8642","45.2847","70.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT0840A_6001_BETA_2010-10-13_00_00_00.parquet","hour"
"Italy","NET.IT099A","Rete di Rilevamento della Qualit� dell'Aria della Provincia di Mantova","IT1865A","SCHIVENOGLIA","SPO.IT1865A_6001_BETA_2007-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","21.410","ug/m3","91.78","1","Background","Rural","11.0708","44.9969","16.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1865A_6001_BETA_2007-01-01_00_00_00.parquet","hour"
"Italy","NET.IT091A","Rete di Rilevamento della Qualit� dell'Aria della Provincia di Bergamo","IT2062A","DALMiNE - Via Verdi","SPO.IT2062A_6001_BETA_2010-02-26_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","24.272","ug/m3","94.79","1","Background","Urban","9.6147","45.6439","207.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2062A_6001_BETA_2010-02-26_00_00_00.parquet","hour"
"Italy","NET.IT091A","Rete di Rilevamento della Qualit� dell'Aria della Provincia di Bergamo","IT1876A","CALUSCO","SPO.IT1876A_6001_BETA_2006-06-30_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","22.120","ug/m3","97.79","1","Background","Suburban","9.4667","45.6833","273.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1876A_6001_BETA_2006-06-30_00_00_00.parquet","hour"
"Italy","NET.IT092A","Rete di Rilevamento della Qualit� dell'Aria della Provincia di Brescia","IT1385A","DARFO_2","SPO.IT1385A_6001_BETA_2009-01-02_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","23.743","ug/m3","88.49","1","Background","Suburban","10.1775","45.8739","226.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1385A_6001_BETA_2009-01-02_00_00_00.parquet","hour"
"Italy","NET.IT082A","Rete di Rilevamento della Qualit� dell'Aria della Provincia di Milano","IT1692A","MILANO PASCAL CITT� STUDI","SPO.IT1692A_6001_BETA_2005-06-23_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","22.556","ug/m3","93.13","1","Background","Urban","9.2358","45.4783","122.0","Milano (greater city)                                                           ","IT002K1                                           ","3622641","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1692A_6001_BETA_2005-06-23_00_00_00.parquet","hour"
"Italy","NET.IT085A","PROVINCIAL MONITORING NETWORK OF BOLZANO","IT1696A","LS1 Laives","SPO.IT1696A_6001_nephelometry_beta_2008-02-16_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","12.723","ug/m3","97.91","1","Background","Suburban","11.3401","46.4348","230.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1696A_6001_nephelometry_beta_2008-02-16_00_00_00.parquet","hour"
"Italy","NET.IT107A","Rete di Rilevamento della Qualit� dell'Aria della Provincia di Lecco","IT0777A","MERATE","SPO.IT0777A_6001_BETA_2007-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","21.881","ug/m3","94.77","1","Traffic","Urban","9.4062","45.6980","292.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT0777A_6001_BETA_2007-01-01_00_00_00.parquet","hour"
"Italy","NET.IT127A","PROVINCIA DI SAVONA","IT2155A","CENGIO - RIO PARASACCO","SPO.IT2155A_6001_BETA_2014-09-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","11.108","ug/m3","98.20","1","Background","Rural","8.2060","44.3970","450.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2155A_6001_BETA_2014-09-01_00_00_00.parquet","hour"
"Italy","NET.IT256A","RETE DI RILEVAMENTO QUALITA' DELL'ARIA DISTRETTI CHIETI-PESCARA","IT2166A","Scuola Antonelli","SPO.IT2166A_6001_BETA_2017-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","15.082","ug/m3","100.00","1","Background","Urban","14.1378","42.3461","50.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2166A_6001_BETA_2017-01-01_00_00_00.parquet","hour"
"Italy","NET.IT273A","ENEL BRINDISI","IT2151A","Torchiarolo ENEL","SPO.IT2151A_6001_BETA_2015-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","16.685","ug/m3","92.02","1","Background","Suburban","18.0472","40.4894","50.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2151A_6001_BETA_2015-01-01_00_00_00.parquet","hour"
"Italy","NET.IT282A","RETE REGIONALE QUALIT? ARIA AMBIENTE","IT1773A","Genga -Parco Gola della Rossa","SPO.IT1773A_6001_BETA_2006-10-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","12.303","ug/m3","84.09","1","Background","Rural","12.9522","43.4681","550.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1773A_6001_BETA_2006-10-01_00_00_00.parquet","hour"
"Italy","NET.IT282A","RETE REGIONALE QUALIT? ARIA AMBIENTE","IT1827A","Ancona Cittadella","SPO.IT1827A_6001_gravi_2006-10-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","13.506","ug/m3","88.44","1","Background","Urban","13.5086","43.6117","100.0","Ancona                                                                          ","IT017C1                                           ","99077","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1827A_6001_gravi_2006-10-01_00_00_00.parquet","hour"
"Italy","NET.IT282A","RETE REGIONALE QUALIT? ARIA AMBIENTE","IT0461A","FALCONARA SCUOLA","SPO.IT0461A_6001_BETA_2005-11-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","14.118","ug/m3","92.10","1","Industrial","Suburban","13.3875","43.6333","10.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT0461A_6001_BETA_2005-11-01_00_00_00.parquet","hour"
"Italy","NET.IT282A","RETE REGIONALE QUALIT? ARIA AMBIENTE","IT0460A","JESI","SPO.IT0460A_6001_BETA_2006-12-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","","ug/m3","0.00","3","Traffic","Urban","13.2450","43.5269","100.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT0460A_6001_BETA_2006-12-01_00_00_00.parquet","hour"
"Italy","NET.IT256A","RETE DI RILEVAMENTO QUALITA' DELL'ARIA DISTRETTI CHIETI-PESCARA","IT1977A","MONTESILVANO","SPO.IT1977A_6001_BETA_2014-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","16.099","ug/m3","100.00","1","Traffic","Urban","14.1483","42.5175","5.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1977A_6001_BETA_2014-01-01_00_00_00.parquet","hour"
"Italy","NET.IT123A","PROVINCIA DELLA SPEZIA","IT1456A","SAN CIPRIANO - LIBERTA - LA SPEZIA","SPO.IT1456A_6001_BETA_2015-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","13.968","ug/m3","96.79","1","Traffic","Urban","9.8321","44.1108","2.0","La Spezia                                                                       ","IT036C1                                           ","92550","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1456A_6001_BETA_2015-01-01_00_00_00.parquet","hour"
"Italy","NET.IT137A","RETE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA DELLA CITTA' DI PESCARA","IT1423A","PE - TEATRO D'ANNUNZIO","SPO.IT1423A_6001_BETA_2011-09-24_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","15.762","ug/m3","100.00","1","Background","Urban","14.2347","42.4564","4.0","Pescara                                                                         ","IT019C1                                           ","119862","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1423A_6001_BETA_2011-09-24_00_00_00.parquet","hour"
"Italy","NET.IT114A","Rete di Rilevamento della Qualit� dell'Aria della Provincia di Sondrio","IT0908A","BORMIO","SPO.IT0908A_6001_BETA_2016-10-26_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","10.762","ug/m3","98.62","1","Background","Urban","10.3725","46.4703","1225.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT0908A_6001_BETA_2016-10-26_00_00_00.parquet","hour"
"Italy","NET.IT114A","Rete di Rilevamento della Qualit� dell'Aria della Provincia di Sondrio","IT1967A","SONDRIO - VIA PARIBELLI","SPO.IT1967A_6001_BETA_2009-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","18.492","ug/m3","97.51","1","Background","Urban","9.8803","46.1686","290.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1967A_6001_BETA_2009-01-01_00_00_00.parquet","hour"
"Italy","NET.IT110A","Rete di Rilevamento della Qualit� dell'Aria della Provincia di Varese","IT1650A","SARONNO - SANTUARIO","SPO.IT1650A_6001_BETA_2006-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","19.188","ug/m3","95.05","1","Background","Urban","9.0242","45.6269","212.0","Milano (greater city)                                                           ","IT002K1                                           ","3622641","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1650A_6001_BETA_2006-01-01_00_00_00.parquet","hour"
"Italy","NET.IT082A","Rete di Rilevamento della Qualit� dell'Aria della Provincia di Milano","IT1016A","MILANO - SENATO","SPO.IT1016A_6001_BETA_2012-09-24_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","22.692","ug/m3","97.25","1","Traffic","Urban","9.1981","45.4697","122.0","Milano (greater city)                                                           ","IT002K1                                           ","3622641","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1016A_6001_BETA_2012-09-24_00_00_00.parquet","hour"
"Kosovo under UNSCR 1244/99","NE-XK001A","Air Quality Monitoring Network in Kosovo","XK0009A","AQMS Gjilan","SPO-XK0009A_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","29.317","ug/m3","71.86","1","Background","Urban","21.4604","42.4678","510.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/XK/SPO-XK0009A_06001_100.parquet","hour"
"Kosovo under UNSCR 1244/99","NE-XK001A","Air Quality Monitoring Network in Kosovo","XK0008A","AQMS Hani i Elezit","SPO-XK0008A_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","20.952","ug/m3","63.65","1","Background","Suburban","21.2960","42.1540","399.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/XK/SPO-XK0008A_06001_100.parquet","hour"
"Kosovo under UNSCR 1244/99","NE-XK001A","Air Quality Monitoring Network in Kosovo","XK0006A","AQMS Prizren","SPO-XK0006A_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","15.579","ug/m3","42.76","1","Background","Urban","20.7279","42.2199","410.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/XK/SPO-XK0006A_06001_100.parquet","hour"
"Kosovo under UNSCR 1244/99","NE-XK001A","Air Quality Monitoring Network in Kosovo","XK0003A","Drenas-Municipality","SPO-XK0003A_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","22.170","ug/m3","69.54","1","Background","Urban","20.8910","42.6253","580.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/XK/SPO-XK0003A_06001_100.parquet","hour"
"Kosovo under UNSCR 1244/99","NE-XK001A","Air Quality Monitoring Network in Kosovo","XK0001A","AQMS Prishtine - IHMK","SPO-XK0001A_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","24.743","ug/m3","83.56","1","Background","Suburban","21.1371","42.6488","573.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/XK/SPO-XK0001A_06001_100.parquet","hour"
"Kosovo under UNSCR 1244/99","NE-XK001A","Air Quality Monitoring Network in Kosovo","XK0005A","AQMS Peje","SPO-XK0005A_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","20.946","ug/m3","37.87","1","Background","Urban","20.3051","42.6657","500.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/XK/SPO-XK0005A_06001_100.parquet","hour"
"Kosovo under UNSCR 1244/99","NE-XK001A","Air Quality Monitoring Network in Kosovo","XK0002A","AQMS Prishtine, Rilindje","SPO-XK0002A_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","21.058","ug/m3","68.76","1","Background","Urban","21.1573","42.6596","583.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/XK/SPO-XK0002A_06001_100.parquet","hour"
"Kosovo under UNSCR 1244/99","NE-XK001A","Air Quality Monitoring Network in Kosovo","XK0004A","Mitrovice","SPO-XK0004A_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","23.803","ug/m3","63.30","1","Background","Urban","20.8689","42.8918","500.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/XK/SPO-XK0004A_06001_100.parquet","hour"
"Lithuania","NET-LT001A","""National Air Monitoring Network""","LT00033","""Klaipeda - Silutes""","SPO-LT00033_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","20.386","ug/m3","90.37","1","Traffic","Urban","21.1795","55.6900","12.0","Klaipeda                                                                        ","LT501C1                                           ","149116","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/LT/SPO-LT00033_06001_100.parquet","hour"
"Lithuania","NET-LT001A","""National Air Monitoring Network""","LT00003","""Vilnius - Zirmunai""","SPO-LT00003_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","17.990","ug/m3","87.89","1","Traffic","Urban","25.2894","54.7153","119.0","Vilnius                                                                         ","LT001C1                                           ","561836","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/LT/SPO-LT00003_06001_100.parquet","hour"
"Lithuania","NET-LT001A","""National Air Monitoring Network""","LT00041","""Kaunas - Petrasiunai""","SPO-LT00041_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","12.496","ug/m3","87.65","1","Traffic","Urban","23.9862","54.8951","31.0","Kaunas                                                                          ","LT002C1                                           ","289364","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/LT/SPO-LT00041_06001_100.parquet","hour"
"Lithuania","NET-LT001A","""National Air Monitoring Network""","LT00044","""Kaunas - Noreikiskes""","SPO-LT00044_06001_101","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","13.321","ug/m3","88.20","1","Background","Urban","23.8358","54.8836","73.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/LT/SPO-LT00044_06001_101.parquet","hour"
"Luxembourg","NET-LU005A","Air Quality Luxembourg","LU0109A","Luxembourg Pl. Winston Churchill","SPO-LU0109A_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","11.551","ug/m3","95.26","1","Traffic","Urban","6.1185","49.6116","303.0","Luxembourg                                                                      ","LU001C1                                           ","115227","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/LU/SPO-LU0109A_06001_100.parquet","hour"
"Luxembourg","NET-LU005A","Air Quality Luxembourg","LU0102A","Esch/Alzette","SPO-LU0102A_06001_102","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","11.317","ug/m3","93.58","1","Background","Urban","5.9769","49.5050","287.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/LU/SPO-LU0102A_06001_102.parquet","hour"
"Luxembourg","NET-LU005A","Air Quality Luxembourg","LU0101A","Luxembourg Bonnevoie","SPO-LU0101A_06001_101","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","11.088","ug/m3","94.29","1","Background","Urban","6.1376","49.5977","275.0","Luxembourg                                                                      ","LU001C1                                           ","115227","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/LU/SPO-LU0101A_06001_101.parquet","hour"
"Luxembourg","NET-LU005A","Air Quality Luxembourg","LU0105A","Beidweiler","SPO-LU0105A_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","8.545","ug/m3","90.99","1","Background","Rural","6.3053","49.7223","319.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/LU/SPO-LU0105A_06001_100.parquet","hour"
"Netherlands","NET-NL010A","Landelijk Meetnet Luchtkwaliteit","NL00636","Utrecht-Kardinaal de Jongweg","SPO-NL00636_06001_101","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","12.350","ug/m3","97.43","1","Traffic","Urban","5.1245","52.1050","3.0","Greater Utrecht                                                                 ","NL004C2                                           ","450062","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/NL/SPO-NL00636_06001_101.parquet","hour"
"Netherlands","NET-NL001A","DCMR Luchtkwaliteit Meetnet Rijnmond","NL00487","Rotterdam Zuid-Pleinweg","SPO-NL00487_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","16.695","ug/m3","98.55","1","Traffic","Urban","4.4807","51.8911","3.0","Greater Rotterdam                                                               ","NL003C2                                           ","1232747","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/NL/SPO-NL00487_06001_100.parquet","hour"
"Netherlands","NET-NL049A","Amsterdamse Meetnet Luchtkwaliteit","NL00007","Amsterdam-Einsteinweg","SPO-NL00007_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","13.029","ug/m3","96.44","1","Traffic","Urban","4.8452","52.3813","2.0","Greater Amsterdam                                                               ","NL002C2                                           ","996915","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/NL/SPO-NL00007_06001_100.parquet","hour"
"Netherlands","NET-NL010A","Landelijk Meetnet Luchtkwaliteit","NL00643","Utrecht-Griftpark","SPO-NL00643_06001_101","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","11.561","ug/m3","98.80","1","Background","Urban","5.1282","52.1013","5.0","Greater Utrecht                                                                 ","NL004C2                                           ","450062","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/NL/SPO-NL00643_06001_101.parquet","hour"
"Netherlands","NET-NL052A","Meetnet Profincie Noord Holland","NL00553","Wijk aan Zee-Burgemeester Rothestraat","SPO-NL00553_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","12.934","ug/m3","97.93","1","Industrial","Urban","4.6020","52.4940","11.0","Greater Heemskerk                                                               ","NL528C1                                           ","93868","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/NL/SPO-NL00553_06001_100.parquet","hour"
"Netherlands","NET-NL010A","Landelijk Meetnet Luchtkwaliteit","NL00937","Groningen-Europaweg","SPO-NL00937_06001_101","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","10.401","ug/m3","98.60","1","Traffic","Urban","6.5789","53.2178","5.0","Groningen                                                                       ","NL007C1                                           ","231299","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/NL/SPO-NL00937_06001_101.parquet","hour"
"Netherlands","NET-NL052A","Meetnet Profincie Noord Holland","NL00570","Beverwijk West-Creutzberglaan","SPO-NL00570_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","13.280","ug/m3","95.65","1","Background","Urban","4.6405","52.4893","6.0","Greater Heemskerk                                                               ","NL528C1                                           ","93868","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/NL/SPO-NL00570_06001_100.parquet","hour"
"Netherlands","NET-NL052A","Meetnet Profincie Noord Holland","NL00572","Velsen-Staalstraat","SPO-NL00572_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","12.366","ug/m3","94.89","1","Industrial","Urban","4.6288","52.4744","4.0","Greater Haarlem                                                                 ","NL501C2                                           ","280309","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/NL/SPO-NL00572_06001_100.parquet","hour"
"Netherlands","NET-NL010A","Landelijk Meetnet Luchtkwaliteit","NL00938","Groningen-Nijensteinheerd","SPO-NL00938_06001_102","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","10.697","ug/m3","98.44","1","Background","Urban","6.6089","53.2465","0.0","Groningen                                                                       ","NL007C1                                           ","231299","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/NL/SPO-NL00938_06001_102.parquet","hour"
"Netherlands","NET-NL049A","Amsterdamse Meetnet Luchtkwaliteit","NL00016","Amsterdam-Westerpark","SPO-NL00016_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","14.063","ug/m3","94.44","1","Background","Urban","4.8702","52.3940","3.0","Greater Amsterdam                                                               ","NL002C2                                           ","996915","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/NL/SPO-NL00016_06001_100.parquet","hour"
