Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting),Observation Frequency
France,NET-FR071A,ATMO AUVERGNE-RHÔNE-ALPES,FR07022,Paray le Fresil,SPO-FR07022_6001,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,6.772,ug/m3,95.46,1,Background,Rural,3.6007,46.6527,235,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR07022_6001.parquet,hour
Portugal,NET-PT00002,Rede de Qualidade do Ar de Lisboa e Vale do Tejo,PT03071,Olivais,SPO-PT03071_06001_100,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,9.176,ug/m3,91.61,1,Background,Urban,-9.1081,38.7689,32,Lisboa (greater city)                                                           ,PT001K1                                           ,1872036,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/PT/SPO-PT03071_06001_100.parquet,hour
Poland,NET_PL_ZP_AQ,Zachodniopomorska Sieć Monitoringu Powietrza,PL0249A,"Szczecin, ul. Piłsudskiego",SPO_PL0249A_6001_001,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,16.934,ug/m3,99.71,1,Traffic,Urban,14.5539,53.4322,26,Szczecin                                                                        ,PL007C1                                           ,402465,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/PL/SPO_PL0249A_6001_001.parquet,hour
Poland,NET_PL_ZP_AQ,Zachodniopomorska Sieć Monitoringu Powietrza,PL0715A,Szczecin_Budzysza Wosia,SPO_PL0715A_6001_001,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,13.122,ug/m3,81.51,1,Background,Urban,14.5073,53.4468,40,Szczecin                                                                        ,PL007C1                                           ,402465,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/PL/SPO_PL0715A_6001_001.parquet,hour
Portugal,NET-PT00002,Rede de Qualidade do Ar de Lisboa e Vale do Tejo,PT03089,Mem Martins,SPO-PT03089_06001_100,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,8.119,ug/m3,91.45,1,Background,Urban,-9.3472,38.785,173,Sintra                                                                          ,PT501C1                                           ,391402,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/PT/SPO-PT03089_06001_100.parquet,hour
Portugal,NET-PT00002,Rede de Qualidade do Ar de Lisboa e Vale do Tejo,PT03083,Laranjeiro,SPO-PT03083_06001_100,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,9.972,ug/m3,89.03,1,Background,Urban,-9.1578,38.6636,63,Lisboa (greater city)                                                           ,PT001K1                                           ,1872036,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/PT/SPO-PT03083_06001_100.parquet,hour
Portugal,NET-PT00031,Rede de Qualidade do Ar da Região Autónoma da Madeira,PT06005,São Gonçalo,SPO-PT06005_06001_100,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,4.707,ug/m3,98.5,1,Background,Urban,-16.9183,32.6497,0,Funchal                                                                         ,PT004C1                                           ,104024,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/PT/SPO-PT06005_06001_100.parquet,hour
Czechia,NET-CZMMN,Municipal Monitoring Network,CZ0ZZZS,Zlin-ZS Kvitkova,SPO.CZ_ZZZSA_PM2_5_1492921,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,19.011,ug/m3,99.99,1,Background,Urban,17.6751,49.2285,225,Zlín                                                                            ,CZ011C1                                           ,74935,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/CZ/SPO.CZ_ZZZSA_PM2_5_1492921.parquet,hour
Czechia,NET-CZ001A,National automated monitoring network (SIS),CZ0UMOM,Most,SPO.CZ_UMOMA_PM2_5_40369,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,15.136,ug/m3,98.25,1,Background,Urban,13.6453,50.5104,221,Most                                                                            ,CZ016C1                                           ,66034,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/CZ/SPO.CZ_UMOMA_PM2_5_40369.parquet,hour
Czechia,NET-CZ001A,National automated monitoring network (SIS),CZ0UULD,Usti n.L.-Vseboricka,SPO.CZ_UULDA_PM2_5_1366813,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,16.248,ug/m3,98.82,1,Traffic,Urban,13.9979,50.6831,230,Ústí nad Labem                                                                  ,CZ005C1                                           ,92716,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/CZ/SPO.CZ_UULDA_PM2_5_1366813.parquet,hour
Czechia,NET-CZMMN,Municipal Monitoring Network,CZ0BBMS,Brno-Svatoplukova,SPO.CZ_BBMSA_PM2_5_542043,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,19.707,ug/m3,93.87,1,Traffic,Urban,16.6425,49.2082,213,Brno                                                                            ,CZ002C1                                           ,381346,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/CZ/SPO.CZ_BBMSA_PM2_5_542043.parquet,hour
Finland,NET-FI006A,Oulun verkko,FI00446,Oulun keskusta 2,SPO-FI00446_06001_100,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,5.056,ug/m3,99.51,1,Traffic,Urban,25.4713,65.01,5,Oulu                                                                            ,FI004C3                                           ,205489,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FI/SPO-FI00446_06001_100.parquet,hour
Finland,NET-FI004A,Helsingin seudun verkko (HSY),FI00425,Kallio 2,SPO-FI00425_06001_100,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,5.524,ug/m3,98.62,1,Background,Urban,24.9506,60.1874,18,Helsinki / Helsingfors (greater city)                                           ,FI001K2                                           ,1154967,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FI/SPO-FI00425_06001_100.parquet,hour
France,NET-FR070A,ATMO SUD,FR03080,AVIGNON   MAIRIE,SPO-FR03080_6001,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,10.983,ug/m3,97.56,1,Background,Urban,4.8043,43.9497,19,Avignon                                                                         ,FR039C2                                           ,109451,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR03080_6001.parquet,hour
France,NET-FR071A,ATMO AUVERGNE-RHÔNE-ALPES,FR33201,LOVERCHY,SPO-FR33201_6001,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,8.805,ug/m3,97.9,1,Background,Urban,6.1183,45.8953,453,Annecy                                                                          ,FR048C1                                           ,126924,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR33201_6001.parquet,hour
France,NET-FR071A,ATMO AUVERGNE-RHÔNE-ALPES,FR07034,Clermont-Esplanade Gare,SPO-FR07034_6001,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,9.45,ug/m3,98.57,1,Traffic,Urban,3.0963,45.7757,360,Clermont-Ferrand                                                                ,FR022C2                                           ,195162,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR07034_6001.parquet,hour
France,NET-FR071A,ATMO AUVERGNE-RHÔNE-ALPES,FR36032,A7 Valence Est,SPO-FR36032_6001,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,9.712,ug/m3,98.86,1,Traffic,Urban,4.8901,44.9492,113,Valence                                                                         ,FR214C1                                           ,94650,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR36032_6001.parquet,hour
France,NET-FR071A,ATMO AUVERGNE-RHÔNE-ALPES,FR33101,PASTEUR,SPO-FR33101_6001,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,8.998,ug/m3,99.17,1,Background,Urban,5.9283,45.5647,280,Chambéry                                                                        ,FR058C2                                           ,87711,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR33101_6001.parquet,hour
France,NET-FR074A,ATMO HAUTS DE FRANCE,FR11007,Lille Leeds,SPO-FR11007_6001,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,10.566,ug/m3,92.59,1,Traffic,Urban,3.0748,50.6408,20,Lille                                                                           ,FR009C1                                           ,906981,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR11007_6001.parquet,hour
Spain,NET_ES203A,CCAA Asturias,ES1572A,PURIFICACIÓN TOMÁS,SP_33044032_9_49,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,7.829,ug/m3,98.4,1,Background,Urban,-5.8728,43.3727,276,Oviedo                                                                          ,ES013C1                                           ,219910,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_33044032_9_49.parquet,hour
Spain,NET_ES203A,CCAA Asturias,ES1269A,PALACIO DE DEPORTES,SP_33044030_9_49,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,13.695,ug/m3,98.01,1,Traffic,Urban,-5.833,43.3665,180,Oviedo                                                                          ,ES013C1                                           ,219910,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_33044030_9_49.parquet,hour
Spain,NET_ES203A,CCAA Asturias,ES1272A,CONSTITUCIÓN,SP_33024025_9_49,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,12.079,ug/m3,98.93,1,Traffic,Urban,-5.6735,43.5299,29,Gijón                                                                           ,ES023C1                                           ,271717,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_33024025_9_49.parquet,hour
Spain,NET_ES205A,CCAA Islas Canarias,ES0886A,PEDRO LEZCANO,SP_35026001_9_49,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,11.291,ug/m3,98.34,1,Industrial,Urban,-15.4161,28.0299,90,Telde                                                                           ,ES029C1                                           ,102791,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_35026001_9_49.parquet,hour
Spain,NET_ES205A,CCAA Islas Canarias,ES1131A,TOME CANO,SP_38038010_9_49,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,7.516,ug/m3,93.5,1,Industrial,Urban,-16.2623,28.4616,67,Santa Cruz de Tenerife                                                          ,ES025K1                                           ,368105,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_38038010_9_49.parquet,hour
Spain,NET_ES205A,CCAA Islas Canarias,ES1759A,CASA CUNA,SP_38038012_9_46,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,14.255,ug/m3,95.47,1,Industrial,Urban,-16.2777,28.451,183,Santa Cruz de Tenerife                                                          ,ES025K1                                           ,368105,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_38038012_9_46.parquet,hour
Portugal,NET-PT00002,Rede de Qualidade do Ar de Lisboa e Vale do Tejo,PT03072,Entrecampos,SPO-PT03072_06001_100,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,11.657,ug/m3,97.89,1,Traffic,Urban,-9.1489,38.7486,86,Lisboa (greater city)                                                           ,PT001K1                                           ,1872036,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/PT/SPO-PT03072_06001_100.parquet,hour
Portugal,NET-PT00031,Rede de Qualidade do Ar da Região Autónoma da Madeira,PT06004,São João,SPO-PT06004_06001_100,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,5.751,ug/m3,99.87,1,Traffic,Urban,-16.8831,32.6489,0,Funchal                                                                         ,PT004C1                                           ,104024,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/PT/SPO-PT06004_06001_100.parquet,hour
Slovakia,NET-SK001A,"""Urban and Local Air Quality Monitoring Network""",SK0134A,"""Nitra - Janikovce""",SPO-SK0134A_06001_100,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,14.688,ug/m3,98.47,1,Background,Suburban,18.1406,48.283,149,Nitra                                                                           ,SK004C1                                           ,76533,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/SK/SPO-SK0134A_06001_100.parquet,hour
Slovakia,NET-SK001A,"""Urban and Local Air Quality Monitoring Network""",SK0048A,"""Bratislava - Jeseniova""",SPO-SK0048A_06001_100,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,12.02,ug/m3,99.05,1,Background,Suburban,17.1062,48.168,287,Bratislava                                                                      ,SK001C1                                           ,437726,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/SK/SPO-SK0048A_06001_100.parquet,hour
Spain,NET_ES131A,Ayto Madrid,ES1193A,CASA DE CAMPO,SP_28079024_9_47,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,8.865,ug/m3,98.39,1,Background,Suburban,-3.7492,40.42,645,Madrid                                                                          ,ES001K1                                           ,5098717,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_28079024_9_47.parquet,hour
Slovakia,NET-SK001A,"""Urban and Local Air Quality Monitoring Network""",SK0001A,"""Bratislava - Mamateyova""",SPO-SK0001A_06001_100,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,13.178,ug/m3,98.63,1,Background,Urban,17.1255,48.1247,138,Bratislava                                                                      ,SK001C1                                           ,437726,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/SK/SPO-SK0001A_06001_100.parquet,hour
Slovakia,NET-SK001A,"""Urban and Local Air Quality Monitoring Network""",SK0263A,"""Banska Bystrica - Zelena""",SPO-SK0263A_06001_100,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,10.246,ug/m3,95.88,1,Background,Urban,19.1153,48.7333,425,Banská Bystrica                                                                 ,SK003C1                                           ,78084,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/SK/SPO-SK0263A_06001_100.parquet,hour
Slovakia,NET-SK001A,"""Urban and Local Air Quality Monitoring Network""",SK0045A,"""Trnava - Kollarova""",SPO-SK0045A_06001_100,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,16.179,ug/m3,97.99,1,Traffic,Urban,17.5849,48.3712,152,Trnava                                                                          ,SK007C1                                           ,65033,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/SK/SPO-SK0045A_06001_100.parquet,hour
Slovakia,NET-SK001A,"""Urban and Local Air Quality Monitoring Network""",SK0269A,"""Nitra - Sturova""",SPO-SK0269A_06001_100,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,15.413,ug/m3,98.33,1,Traffic,Urban,18.0768,48.3095,143,Nitra                                                                           ,SK004C1                                           ,76533,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/SK/SPO-SK0269A_06001_100.parquet,hour
Slovakia,NET-SK001A,"""Urban and Local Air Quality Monitoring Network""",SK0214A,"""Banska Bystrica - Stefanikovo nabrezie""",SPO-SK0214A_06001_100,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,17.595,ug/m3,97.71,1,Traffic,Urban,19.1549,48.7352,346,Banská Bystrica                                                                 ,SK003C1                                           ,78084,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/SK/SPO-SK0214A_06001_100.parquet,hour
Slovakia,NET-SK001A,"""Urban and Local Air Quality Monitoring Network""",SK0004A,"""Bratislava - Kamenne nam.""",SPO-SK0004A_06001_100,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,15.433,ug/m3,83.08,1,Background,Urban,17.1136,48.1447,139,Bratislava                                                                      ,SK001C1                                           ,437726,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/SK/SPO-SK0004A_06001_100.parquet,hour
France,NET-FR071A,ATMO AUVERGNE-RHÔNE-ALPES,FR07052,Aurillac-Lagarde,SPO-FR07052_6001,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,6.574,ug/m3,99.76,1,Background,Urban,2.4411,44.9201,640,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR07052_6001.parquet,hour
France,NET-FR071A,ATMO AUVERGNE-RHÔNE-ALPES,FR20077,Villefranche Centre,SPO-FR20077_6001,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,9.341,ug/m3,98.62,1,Background,Urban,4.7156,45.9901,184,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR20077_6001.parquet,hour
France,NET-FR070A,ATMO SUD,FR24039,Obs Haute-Provence,SPO-FR24039_6001,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,5.914,ug/m3,94.82,1,Background,Rural,5.7118,43.9335,668,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR24039_6001.parquet,hour
France,NET-FR071A,ATMO AUVERGNE-RHÔNE-ALPES,FR27008,A7 Nord-Isère,SPO-FR27008_6001,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,10.11,ug/m3,91.85,1,Traffic,Suburban,4.8049,45.3533,153,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR27008_6001.parquet,hour
France,NET-FR071A,ATMO AUVERGNE-RHÔNE-ALPES,FR29426,SAINT-CHAMOND,SPO-FR29426_6001,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,8.253,ug/m3,96.27,1,Background,Urban,4.515,45.4753,366,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR29426_6001.parquet,hour
France,NET-FR071A,ATMO AUVERGNE-RHÔNE-ALPES,FR07058,Montluçon,SPO-FR07058_6001,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,6.159,ug/m3,75.63,1,Background,Urban,2.594,46.3407,203,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR07058_6001.parquet,hour
France,NET-FR070A,ATMO SUD,FR24033,GAP COMMANDERIE,SPO-FR24033_6001,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,11.347,ug/m3,94.28,1,Background,Urban,6.073,44.5552,743,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR24033_6001.parquet,hour
France,NET-FR072A,AIR BREIZH,FR19002,Rennes Laennec,SPO-FR19002_6001,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,9.792,ug/m3,98.78,1,Traffic,Urban,-1.6659,48.1086,28,Rennes                                                                          ,FR013C2                                           ,216815,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR19002_6001.parquet,hour
France,NET-FR071A,ATMO AUVERGNE-RHÔNE-ALPES,FR36002,Valence Urb. Centre,SPO-FR36002_6001,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,10.374,ug/m3,86.71,1,Background,Urban,4.8935,44.9335,125,Valence                                                                         ,FR214C1                                           ,94650,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR36002_6001.parquet,hour
France,NET-FR072A,AIR BREIZH,FR19012,Brest Mace,SPO-FR19012_6001,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,7.487,ug/m3,97.72,1,Background,Urban,-4.4866,48.3862,48,Brest                                                                           ,FR037C1                                           ,140064,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR19012_6001.parquet,hour
France,NET-FR071A,ATMO AUVERGNE-RHÔNE-ALPES,FR15043,Grenoble Les Frenes,SPO-FR15043_6001,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,10.938,ug/m3,93.95,1,Background,Urban,5.7356,45.1619,219,Grenoble                                                                        ,FR026C2                                           ,305569,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR15043_6001.parquet,hour
France,NET-FR074A,ATMO HAUTS DE FRANCE,FR06006,Valenciennes Wallon,SPO-FR06006_6001,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,12.422,ug/m3,83.24,1,Traffic,Urban,3.5227,50.3642,21,Valenciennes                                                                    ,FR034C2                                           ,103476,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR06006_6001.parquet,hour
France,NET-FR074A,ATMO HAUTS DE FRANCE,FR06003,Douai Theuriet,SPO-FR06003_6001,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,12.372,ug/m3,93,1,Background,Urban,3.0659,50.3782,28,Douai                                                                           ,FR209C2                                           ,86074,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR06003_6001.parquet,hour
France,NET-FR071A,ATMO AUVERGNE-RHÔNE-ALPES,FR36021,Drôme Rurale Sud-SND,SPO-FR36021_6001,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,4.79,ug/m3,87.37,1,Background,Rural,5.279,44.5694,605,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR36021_6001.parquet,hour
France,NET-FR071A,ATMO AUVERGNE-RHÔNE-ALPES,FR33302,St Germain/Rhône,SPO-FR33302_6001,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,7.822,ug/m3,89.08,1,Background,Rural,5.8208,46.0722,477,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR33302_6001.parquet,hour
France,NET-FR072A,AIR BREIZH,FR19008,Serv Tech Guipry,SPO-FR19008_6001,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,7.162,ug/m3,90.01,1,Background,Rural,-1.8363,47.8319,29,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR19008_6001.parquet,hour
France,NET-FR071A,ATMO AUVERGNE-RHÔNE-ALPES,FR33305,Bourg-en-Bresse,SPO-FR33305_6001,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,9.205,ug/m3,98.77,1,Background,Urban,5.2264,46.2117,220,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR33305_6001.parquet,hour
France,NET-FR072A,AIR BREIZH,FR19033,Vannes UTA,SPO-FR19033_6001,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,8.891,ug/m3,98.95,1,Background,Urban,-2.764,47.6489,20,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR19033_6001.parquet,hour
France,NET-FR071A,ATMO AUVERGNE-RHÔNE-ALPES,FR33121,Albertville,SPO-FR33121_6001,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,9.006,ug/m3,96.56,1,Background,Urban,6.3897,45.675,352,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR33121_6001.parquet,hour
